-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
-19.38275909423828, 1041.867919921875
